folder,param1,param2,csv_name,c,d,Best_P,Delta_at_BestP,Mu_at_BestP
-24_-58,-24,-58,CHEES_-35_4200.csv,-35,4200,3.756293684,2.525498345,1.487347514
-26_-58,-26,-58,CHEES_-35_4200.csv,-35,4200,3.768220366,2.545319999,1.480450539
-28_-58,-28,-58,CHEES_-35_4200.csv,-35,4200,3.786713506,2.570845246,1.472944944
-30_-58,-30,-58,CHEES_-35_4200.csv,-35,4200,3.815745707,2.605128719,1.464705248
-5_-60,-5,-60,CHEES_-35_4300.csv,-35,4300,3.74760593,2.462700371,1.521746606
-6_-60,-6,-60,CHEES_-35_4200.csv,-35,4200,3.748879828,2.446570715,1.532299804
-8_-60,-8,-60,CHEES_-35_4200.csv,-35,4200,3.74908802,2.451630224,1.529222467
-7_-60,-7,-60,CHEES_-35_4200.csv,-35,4200,3.749268054,2.449023323,1.530923785
-10_-60,-10,-60,CHEES_-35_4200.csv,-35,4200,3.750025709,2.457313442,1.526067308
-12_-60,-12,-60,CHEES_-35_4200.csv,-35,4200,3.751646567,2.463735125,1.522747527
-14_-60,-14,-60,CHEES_-35_4200.csv,-35,4200,3.753821476,2.471139071,1.519065244
-16_-60,-16,-60,CHEES_-35_4200.csv,-35,4200,3.756668477,2.479376163,1.515166812
-18_-60,-18,-60,CHEES_-35_4200.csv,-35,4200,3.760551353,2.489054305,1.510835398
-20_-60,-20,-60,CHEES_-35_4200.csv,-35,4200,3.765337105,2.500339814,1.505930148
-22_-60,-22,-60,CHEES_-35_4200.csv,-35,4200,3.771329713,2.513557636,1.500395161
-24_-60,-24,-60,CHEES_-35_4200.csv,-35,4200,3.781226624,2.529930337,1.494597131
-26_-60,-26,-60,CHEES_-35_4200.csv,-35,4200,3.794912682,2.549900768,1.488258966
-28_-60,-28,-60,CHEES_-35_4200.csv,-35,4200,3.813868328,2.575244136,1.480973502
-30_-60,-30,-60,CHEES_-35_4200.csv,-35,4200,3.844756207,2.609306392,1.473478246
