folder,param1,param2,csv_name,c,d,Best_Mu,P_at_BestMu,Delta_at_BestMu
0.8_-24_-58,-24,-58,CHEES_-35_5700.csv,-35,5700,1.2249414083373,2.58681203124654,2.45070743032017
0.8_-16_-58,-16,-58,CHEES_-35_5700.csv,-35,5700,1.22501986043453,2.59723819731539,2.46112487948933
0.8_-12_-58,-12,-58,CHEES_-35_5700.csv,-35,5700,1.22663832547275,2.58650688276842,2.45021373549368
0.8_-14_-58,-14,-58,CHEES_-35_5800.csv,-35,5800,1.22674418371815,2.57697440726899,2.44066949796698
0.8_-26_-58,-26,-58,CHEES_-35_5700.csv,-35,5700,1.2273662459092,2.59482274866197,2.45844872133873
0.8_-10_-58,-10,-58,CHEES_-35_5700.csv,-35,5700,1.22779567088446,2.58712296947405,2.45070122826466
0.8_-8_-58,-8,-58,CHEES_-35_5700.csv,-35,5700,1.22867474639204,2.59545106794982,2.45893165168404
0.8_-7_-58,-7,-58,CHEES_-35_5700.csv,-35,5700,1.22955760294718,2.59996410565934,2.46334659422076
0.8_-6_-58,-6,-58,CHEES_-35_5700.csv,-35,5700,1.2298258755506,2.59029330161409,2.45364598210847
0.8_-5_-58,-5,-58,CHEES_-35_5700.csv,-35,5700,1.23051575667429,2.5901749001226,2.45345092715879
0.8_-28_-58,-28,-58,CHEES_-35_5700.csv,-35,5700,1.23174127186398,2.59791189618822,2.46105175487
0.8_-20_-60,-20,-60,CHEES_-35_5700.csv,-35,5700,1.24164753265463,2.56204998335269,2.42408914639106
0.8_-22_-60,-22,-60,CHEES_-35_5700.csv,-35,5700,1.24236450664629,2.56299455769861,2.42495405696014
0.8_-16_-60,-16,-60,CHEES_-35_5700.csv,-35,5700,1.24242995584604,2.56058476127314,2.42253698840136
0.8_-18_-60,-18,-60,CHEES_-35_5800.csv,-35,5800,1.24267691069868,2.54416622081391,2.40609100851406
0.8_-30_-58,-30,-58,CHEES_-35_5800.csv,-35,5800,1.2428177381549,2.62351482623611,2.48542396644112
0.8_-14_-60,-14,-60,CHEES_-35_5700.csv,-35,5700,1.24308304421248,2.56138444389184,2.423264105646
0.8_-24_-60,-24,-60,CHEES_-35_5800.csv,-35,5800,1.24383712452449,2.53984395008342,2.40163982513625
0.8_-12_-60,-12,-60,CHEES_-35_5700.csv,-35,5700,1.24426036648888,2.57135814264554,2.43310699081344
0.8_-10_-60,-10,-60,CHEES_-35_5700.csv,-35,5700,1.24528110806215,2.57047430936558,2.43210974180312
0.8_-8_-60,-8,-60,CHEES_-35_5700.csv,-35,5700,1.24561288866798,2.56372440173121,2.42532296965699
0.8_-26_-60,-26,-60,CHEES_-35_5800.csv,-35,5800,1.24645714669358,2.54378361099414,2.40528837247263
0.8_-7_-60,-7,-60,CHEES_-35_5700.csv,-35,5700,1.24652293558753,2.5636466947008,2.42514414630218
0.8_-5_-60,-5,-60,CHEES_-35_5700.csv,-35,5700,1.24722653660002,2.56545687441545,2.42687614812656
0.8_-6_-60,-6,-60,CHEES_-35_5800.csv,-35,5800,1.24808449591778,2.55098849868694,2.41231244358497
0.8_-28_-60,-28,-60,CHEES_-35_5800.csv,-35,5800,1.25154263184284,2.54672480856788,2.4076645161409
0.8_-30_-60,-30,-60,CHEES_-35_5900.csv,-35,5900,1.26223669894145,2.58065075448802,2.44040223238341
