-14	-35	-25	4200
-14	-35	-25	5000
-14	-35	-26	5100
-14	-35	-27	4200
-14	-35	-27	4300
-14	-35	-27	5000
-14	-35	-27	5800
-14	-35	-28	5000
-14	-35	-29	4900
-14	-35	-29	5900
-14	-35	-30	4300
-14	-35	-31	5000
-14	-35	-31	5300
-14	-35	-31	5700
-14	-35	-31	5800
-14	-35	-31	6000
-14	-35	-32	4200
-14	-35	-32	4600
-14	-35	-33	5000
-14	-35	-34	4600
-14	-35	-34	5000
-14	-35	-34	6000
-14	-35	-35	4200
-14	-35	-35	4400
-14	-35	-35	4800
-14	-35	-35	5300
-14	-35	-35	5400
-14	-35	-35	5800
-14	-36	-22	4200
-14	-36	-22	4500
-14	-36	-22	4600
-14	-36	-22	5000
-14	-36	-23	5400
-14	-36	-23	5600
-14	-36	-24	5400
-14	-36	-25	4200
-14	-36	-25	5000
-14	-36	-27	4300
-14	-36	-27	5800
-14	-36	-29	4900
-14	-36	-29	5900
-14	-36	-31	5000
-14	-36	-31	5700
-14	-36	-31	5800
-14	-36	-31	6000
-14	-36	-32	4200
-14	-36	-32	4600
-14	-36	-33	5000
-14	-36	-33	5200
-14	-36	-33	5700
-14	-36	-34	6000
-14	-36	-35	4200
-14	-36	-35	4400
-14	-36	-35	4800
-14	-36	-35	5300
-14	-36	-35	5800
-14	-38	-22	4200
-14	-38	-22	5000
-14	-38	-23	5400
-14	-38	-23	5600
-14	-38	-24	5400
-14	-38	-25	4200
-14	-38	-25	5000
-14	-38	-26	5100
-14	-38	-27	4200
-14	-38	-27	4300
-14	-38	-27	5000
-14	-38	-27	5800
-14	-38	-28	5000
-14	-38	-29	4900
-14	-38	-29	5900
-14	-38	-31	5000
-14	-38	-31	5700
-14	-38	-31	5800
-14	-38	-31	6000
-14	-38	-32	4200
-14	-38	-33	5000
-14	-38	-33	5200
-14	-38	-34	5000
-14	-38	-34	5300
-14	-38	-34	6000
-14	-38	-35	4200
-14	-38	-35	4800
-14	-38	-35	5300
-14	-38	-35	5800
-14	-40	-22	4200
-14	-40	-22	4600
-14	-40	-22	5000
-14	-40	-23	5400
-14	-40	-23	5600
-14	-40	-24	5400
-14	-40	-25	4200
-14	-40	-25	5000
-14	-40	-26	5100
-14	-40	-27	4300
-14	-40	-27	5000
-14	-40	-27	5800
-14	-40	-28	5000
-14	-40	-29	4200
-14	-40	-29	4900
-14	-40	-29	5900
-14	-40	-30	4300
-14	-40	-31	5000
-14	-40	-31	5300
-14	-40	-31	5700
-14	-40	-31	5800
-14	-40	-31	6000
-14	-40	-32	4200
-14	-40	-32	4600
-14	-40	-33	5000
-14	-40	-33	5700
-14	-40	-34	4600
-14	-40	-34	5000
-14	-40	-34	5300
-14	-40	-34	6000
-14	-40	-35	4200
-14	-40	-35	4800
-14	-40	-35	5300
-14	-40	-35	5500
-14	-40	-35	5800
-14	-42	-22	4200
-14	-42	-22	4500
-14	-42	-22	4600
-14	-42	-22	5000
